id,aircraftModel,tailNumber,price,priceUnit,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,leg_Departure_City,leg_Arrival_City,filename,fileModificationTime,diffDays,quoteDayOfWeek,category,reason,price_zscore,category_lower,airport_distance,price_per_mile,distance_bin
1338,Global 6000,,170250.0,USD,2024-07-30 00:00:00.000,3,2024-09-12,2024-09-13,KBOS,SBGL,"Boston, MA, US","Rio De Janeiro, BR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9oTC.json,2025-03-17 09:04:36.000,44.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062956172854582,,,,
1339,"Global 6000, CGIIT",,204000.0,USD,2024-07-30 00:00:00.000,3,2024-08-14,2024-08-15,SBGL,KBOS,"Rio De Janeiro, BR","Boston, MA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9oU1.json,2025-03-17 09:04:36.000,15.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062946940876383,,,,
1342,Global 5000,T7ROYAL,159000.0,USD,2024-07-30 00:00:00.000,3,2024-09-12,2024-09-13,KBOS,SBGL,"Boston, MA, US","Rio De Janeiro, BR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9ob0.json,2025-03-17 09:04:38.000,44.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.00906295925018065,,,,
1344,Gulfstream G550,N961JF,206720.0,USD,2024-07-30 00:00:00.000,3,2024-09-12,2024-09-13,KBOS,SBGL,"Boston, MA, US","Rio De Janeiro, BR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9oeu.json,2025-03-17 09:04:40.000,44.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062946196847325,,,,
1347,Gulfstream GV,LVKAX,165300.0,USD,2024-07-30 00:00:00.000,3,2024-09-12,2024-09-13,KBOS,SBGL,"Boston, MA, US","Rio De Janeiro, BR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9oxA.json,2025-03-17 09:04:44.000,44.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062957526878052,,,,
1368,Gulfstream GV,LVIRQ,182933.0,USD,2024-07-30 00:00:00.000,3,2024-09-12,2024-09-13,KBOS,SBGL,"Boston, MA, US","Rio De Janeiro, BR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9pZT.json,2025-03-17 09:05:09.000,44.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.00906295270354556,,,,
1391,Gulfstream GV,N211DR,168950.0,USD,2024-07-31 00:00:00.000,3,2024-08-14,2024-08-15,SBGL,KBED,"Rio De Janeiro, BR","Boston, MA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9rvo.json,2025-03-17 09:05:37.000,14.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062956528456706,,,,
1405,Piper Chieftain,N40992,3350.0,USD,2024-07-31 00:00:00.000,1,2024-08-03,2024-08-03,K3R9,KADS,"Lakeway, TX, US","Dallas, TX, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9tZw.json,2025-03-17 09:06:11.000,3.0,2.0,Piston,Price outside 1-99 percentile range,-0.009063001826696405,,,,
1408,Global 6000,,182450.0,USD,2024-07-31 00:00:00.000,3,2024-08-14,2024-08-15,SBGL,KBOS,Rio De Janeiro,Boston,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9tlX.json,2025-03-17 09:06:12.000,14.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062952835665425,,,,
1494,Global Express XRS,N372BC,159950.0,USD,2024-08-03 00:00:00.000,4,2024-08-08,,KSNA,LFPB,"Santa Ana, CA, US","Paris, FR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHI762g.json,2025-03-17 09:08:06.000,5.0,5.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958990317558,,,,
1515,King Air C90A,N891AA,3585.0,USD,2024-08-03 00:00:00.000,5,2024-08-04,2024-08-04,KTEB,KPNE,"Teterboro, NJ, US","Philadelphia, PA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHI76qF.json,2025-03-17 09:08:24.000,1.0,5.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001762414483,,,,
1525,Global Express XRS,SERGB,168540.0,USD,2024-08-04 00:00:00.000,4,2024-08-08,2024-08-09,KSNA,LFPB,"Santa Ana, CA, US","Paris, FR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHI77ML.json,2025-03-17 09:08:37.000,4.0,6.0,Ultra long range,Price outside 1-99 percentile range,-0.009062956640608145,,,,
1634,Gulfstream GV,N5616,210000.0,USD,2024-08-04 00:00:00.000,4,2024-08-06,2024-08-07,KSNA,LFPB,"Santa Ana, CA, US","Paris, FR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMGWU.json,2025-03-17 09:11:03.000,2.0,6.0,Ultra long range,Price outside 1-99 percentile range,-0.009062945299635814,,,,
1678,Challenger 604,CGNRC,149000.0,USD,2024-08-04 00:00:00.000,4,2024-08-08,2024-08-09,KSNA,LFPB,"Santa Ana, CA, US","Paris, FR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMIBm.json,2025-03-17 09:11:25.000,4.0,6.0,Heavy jet,Price outside 1-99 percentile range,-0.009062961985581597,,,,
1689,Global 5000,LVKLE,277867.0,USD,2024-08-04 00:00:00.000,2,2024-09-02,2024-09-03,LIRA,SAZS,"Rome, IT","San Carlos De Bariloche, AR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMIcu.json,2025-03-17 09:11:31.000,29.0,6.0,Ultra long range,Price outside 1-99 percentile range,-0.0090629267352902,,,,
1690,Global 5000,LVKLE,192620.0,USD,2024-08-04 00:00:00.000,2,2024-09-08,2024-09-09,SAZS,KFOK,"San Carlos De Bariloche, AR","Westhampton Beach, NY, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMIdi.json,2025-03-17 09:11:31.000,35.0,6.0,Ultra long range,Price outside 1-99 percentile range,-0.009062950053762661,,,,
1893,"Learjet 60, Learjet 75","CFJOL, CGMHG",2890976427.0,USD,2024-08-06 00:00:00.000,3,2024-10-24,2024-10-24,KHPN,TXKF,"White Plains, NY, US","Hamilton, BM",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMYWn.json,2025-03-17 09:15:35.000,79.0,1.0,Midsize jet,Price outside 1-99 percentile range,-0.008272204777137034,,,,
1907,Learjet 60XR,N519XR,165003.0,USD,2024-08-06 00:00:00.000,2,2024-09-01,2024-09-02,KPDK,KEYW,"Atlanta, GA, US","Key West, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMYlS.json,2025-03-17 09:15:42.000,26.0,1.0,Midsize jet,Price outside 1-99 percentile range,-0.00906295760811946,,,,
2049,King Air 90,N711BN,3495.0,USD,2024-08-08 00:00:00.000,4,2024-08-12,2024-08-12,KAPF,KEYW,"Naples, FL, US","Key West, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMl47.json,2025-03-17 09:18:16.000,4.0,3.0,Turbo prop,Price outside 1-99 percentile range,-0.00906300178703309,,,,
2057,Beech Baron 58,N3066D,3200.0,USD,2024-08-07 00:00:00.000,4,2024-08-12,2024-08-12,KAPF,KEYW,"Naples, FL, US","Key West, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMlP0.json,2025-03-17 09:18:22.000,5.0,2.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001867727419,,,,
2059,Cessna 402C,N2615Q,2764.0,USD,2024-08-07 00:00:00.000,4,2024-08-12,2024-08-12,KAPF,KEYW,"Naples, FL, US","Key West, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMlS3.json,2025-03-17 09:18:23.000,5.0,2.0,Piston,Price outside 1-99 percentile range,-0.0090630019869909,,,,
2152,Gulfstream G650ER,N21SP,243832.0,USD,2024-08-08 00:00:00.000,2,2024-12-30,2024-12-31,KPWK,PHOG,"Chicago/Wheeling, IL, US","Kahului, HI, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMuNm.json,2025-03-17 09:20:08.000,144.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.009062936045227326,,,,
2154,Gulfstream G550,N1969C,165904.0,USD,2024-08-08 00:00:00.000,2,2024-12-30,2024-12-31,KPWK,PHOG,"Chicago/Wheeling, IL, US","Kahului, HI, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMua7.json,2025-03-17 09:20:13.000,144.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.009062957361659834,,,,
2165,Gulfstream GV,N215BB,149475.0,USD,2024-08-09 00:00:00.000,2,2024-12-30,2024-12-31,KPWK,PHOG,"Chicago/Wheeling, IL, US","Kahului, HI, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHMpo35.json,2025-03-17 09:20:28.000,143.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.009062961855650052,,,,
2180,Beech Baron 58,N3066D,3650.0,USD,2024-08-09 00:00:00.000,4,2024-08-09,2024-08-09,KFLL,MYAM,"Fort Lauderdale, FL, US","Marsh Harbour, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHMpppf.json,2025-03-17 09:20:49.000,0.0,4.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001744634376,,,,
2295,Citation Sovereign,N516DB,350000.0,USD,2024-08-11 00:00:00.000,9,2024-08-11,,KSBD,MMMY,"San Bernardino, CA, US","Monterrey, MX",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHOBoXX.json,2025-03-17 09:22:38.000,0.0,6.0,Super midsize jet,Price outside 1-99 percentile range,-0.009062907004022541,,,,
2337,TURBO SARATOGA,N327HP,2550.0,USD,2024-08-12 00:00:00.000,3,2024-08-13,2024-08-13,KCHA,KAUO,"Chattanooga, TN, US","Auburn, AL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHOBtDe.json,2025-03-17 09:23:17.000,1.0,0.0,Turbo prop,Price outside 1-99 percentile range,-0.00906300204552848,,,,
2477,Global Express XRS,T7JAT,151000.0,USD,2024-08-14 00:00:00.000,2,2024-08-19,2024-08-19,DGAA,LYBE,"Accra, GH","Belgrade, RS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHPRm0P.json,2025-03-17 09:25:18.000,5.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062961438501407,,,,
2484,"Global Express, T7AAA",Not Available,161120.0,USD,2024-08-14 00:00:00.000,2,2024-08-19,2024-08-19,DGAA,LYBE,"Accra, GH","Belgrade, RS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHPRmhA.json,2025-03-17 09:25:22.000,5.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958670275647,,,,
2569,Embraer Lineage 1000E,,176070.0,USD,2024-08-14 00:00:00.000,1,2024-10-05,2024-10-06,KPHL,LFMN,"Philadelphia, PA, US","Nice, FR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHPRs9R.json,2025-03-17 09:26:43.000,52.0,2.0,Unknown,Price outside 1-99 percentile range,-0.00906295458085123,,,,
2582,"Challenger 605, Gulfstream GIVSP","N139MB, N789TN",2317223537.0,USD,2024-08-14 00:00:00.000,10,2024-09-26,2024-09-26,KLAS,KSNA,"Las Vegas, NV, US","Santa Ana, CA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHPRt3Z.json,2025-03-17 09:26:59.000,43.0,2.0,Heavy jet,Price outside 1-99 percentile range,-0.008429149197061897,,,,
2587,Gulfstream GV,N127GG,175995.0,USD,2024-08-14 00:00:00.000,1,2024-10-05,2024-10-06,KPHL,LFMN,Philadelphia,Nice,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHPRtgM.json,2025-03-17 09:27:08.000,52.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062954601366737,,,,
2660,Gulfstream GV,N516GH,148000.0,USD,2024-08-15 00:00:00.000,1,2024-10-05,2024-10-06,KPHL,LFMN,"Philadelphia, PA, US","Nice, FR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpWa2.json,2025-03-17 09:28:00.000,51.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.009062962259121692,,,,
2701,Global Express,N98WG,197000.0,USD,2024-08-15 00:00:00.000,10,2024-12-22,2024-12-23,LIMC,RKSI,"Milan, IT","Seoul, KR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpZJT.json,2025-03-17 09:28:36.000,129.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.009062948855657046,,,,
2704,Boeing 737800,SURSB,750000.0,USD,2024-08-15 00:00:00.000,19,2024-08-17,2024-08-18,KLAS,OERK,"Las Vegas, NV, US","Riyadh, SA",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpZtD.json,2025-03-17 09:28:43.000,2.0,3.0,Airliner,Price outside 1-99 percentile range,-0.009062797587984618,,,,
2711,Gulfstream GV,N280PH,175000.0,USD,2024-08-15 00:00:00.000,10,2024-12-22,2024-12-23,LIMC,RKSI,Milan,Seoul,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpa1a.json,2025-03-17 09:28:48.000,129.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.009062954873539131,,,,
2740,Global 5000,TCSKC,159000.0,USD,2024-08-15 00:00:00.000,10,2024-12-22,2024-12-23,LIMC,RKSI,"Milan, IT","Seoul, KR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpaww.json,2025-03-17 09:29:15.000,129.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.00906295925018065,,,,
2776,Global Express,N98WG,160000.0,USD,2024-08-16 00:00:00.000,8,2024-08-18,2024-08-19,LMML,ZGSZ,Malta Valletta,Shenzhen,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpcOm.json,2025-03-17 09:29:38.000,2.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958976640554,,,,
2782,Legacy 600,TCCJB,169600.0,USD,2024-08-16 00:00:00.000,8,2024-08-18,2024-08-19,LMML,ZGSZ,"Malta Valletta, MT","Shenzhen, CN",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpdFK.json,2025-03-17 09:29:41.000,2.0,4.0,Heavy jet,Price outside 1-99 percentile range,-0.009062956350655644,,,,
2790,Global 5000,T7ROYAL,209829.0,USD,2024-08-16 00:00:00.000,8,2024-08-18,2024-08-19,LMML,ZGSZ,Malta Valletta,Shenzhen,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpe4o.json,2025-03-17 09:29:46.000,2.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.00906294534641117,,,,
2932,Global Express,N926PN,159950.0,USD,2024-08-17 00:00:00.000,4,2024-10-11,2024-10-11,LSZH,TAPA,"Zurich, CH","St John's (antigua), AG",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpnjs.json,2025-03-17 09:31:47.000,55.0,5.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958990317558,,,,
3056,PA34200T,N73MJ,2540.0,USD,2024-08-19 00:00:00.000,4,2024-10-31,2024-10-31,KFMY,KNQX,"Fort Myers, FL, US","Key West, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPaHI.json,2025-03-17 09:33:20.000,73.0,0.0,Piston,Price outside 1-99 percentile range,-0.009063002048263881,,,,
3121,Cessna 402C,N2615Q,3050.0,USD,2024-08-19 00:00:00.000,4,2024-10-31,2024-10-31,KFMY,KNQX,"Fort Myers, FL, US","Key West, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPdzO.json,2025-03-17 09:34:06.000,73.0,0.0,Piston,Price outside 1-99 percentile range,-0.009063001908758434,,,,
3133,Global Express,N83WG,160000.0,USD,2024-08-20 00:00:00.000,2,2024-08-20,2024-08-21,KOPF,LDPL,"Miami, FL, US","Pula, HR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPesF.json,2025-03-17 09:34:15.000,0.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958976640554,,,,
3140,Global Express,N9103J,159950.0,USD,2024-08-20 00:00:00.000,2,2024-08-20,2024-08-21,KOPF,LDPL,"Miami, FL, US","Pula, HR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPfMN.json,2025-03-17 09:34:18.000,0.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958990317558,,,,
3149,Global Express,N98WG,276602.0,USD,2024-08-20 00:00:00.000,2,2024-08-23,2024-08-24,MDPC,WSSL,"Higuey, DO","Singapore, SG",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPg5T.json,2025-03-17 09:34:24.000,3.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.00906292708131842,,,,
3152,Gulfstream GV,N516GH,179500.0,USD,2024-08-20 00:00:00.000,2,2024-08-20,2024-08-21,KOPF,LDPL,"Miami, FL, US","Pula, HR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPgCe.json,2025-03-17 09:34:26.000,0.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062953642608704,,,,
3160,Beech Baron 58,N7217H,3056.0,USD,2024-08-20 00:00:00.000,2,2024-08-25,2024-08-25,KRKD,KBOS,"Rockland, ME, US","Boston, MA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPgpw.json,2025-03-17 09:34:32.000,5.0,1.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001907117193,,,,
3180,Global 7500,,331634.0,USD,2024-08-20 00:00:00.000,2,2024-08-23,2024-08-24,MDPC,WSSL,"Higuey, DO","Singapore, SG",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPhH0.json,2025-03-17 09:34:47.000,3.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062912027859922,,,,
3181,Global 6000,,330520.0,USD,2024-08-20 00:00:00.000,2,2024-08-23,2024-08-24,MDPC,WSSL,"Higuey, DO","Singapore, SG",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPhHo.json,2025-03-17 09:34:48.000,3.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062912332583588,,,,
3200,Cirrus SR 22,N822JJ,3400.0,USD,2024-08-20 00:00:00.000,2,2024-08-27,2024-08-27,KOPF,KGNV,"Miami, FL, US","Gainesville, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPi7q.json,2025-03-17 09:35:11.000,7.0,1.0,Piston,Price outside 1-99 percentile range,-0.0090630018130194,,,,
3214,Cessna 402C,N2615Q,3545.0,USD,2024-08-20 00:00:00.000,2,2024-08-27,2024-08-27,KOPF,KGNV,"Miami, FL, US","Gainesville, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPj10.json,2025-03-17 09:35:24.000,7.0,1.0,Piston,Price outside 1-99 percentile range,-0.009063001773356087,,,,
3246,Boeing 737400,SXMAM,95.4,USD,2024-08-20 00:00:00.000,52,2025-05-04,2025-05-04,VVCI,VVDN,"Haiphong, VN","Danang, VN",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPl1n.json,2025-03-17 09:35:55.000,257.0,1.0,Airliner,Price outside 1-99 percentile range,-0.009063002716959997,,,,
3372,Global 5000,T7ROYAL,148082.0,USD,2024-08-28 00:00:00.000,2,2024-08-31,2024-08-31,KSDL,LMML,"Scottsdale, AZ, US","Malta Valletta, MT",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGXVB.json,2025-03-17 09:37:24.000,3.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062962236691403,,,,
3373,Global Express,N9103J,189950.0,USD,2024-08-28 00:00:00.000,2,2024-08-31,2024-08-31,KSDL,LMML,"Scottsdale, AZ, US","Malta Valletta, MT",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGXaE.json,2025-03-17 09:37:24.000,3.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062950784114714,,,,
3447,Gulfstream G550,N8988,169729.0,USD,2024-08-28 00:00:00.000,15,2024-08-30,2024-08-30,EPWA,KEWR,Warsaw,Newark,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGaWt.json,2025-03-17 09:38:18.000,2.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062956315368971,,,,
3509,Beech Baron 58,N7217H,3240.0,USD,2024-08-29 00:00:00.000,2,2024-08-31,2024-08-31,KACK,KORH,"Nantucket, MA, US","Worcester, MA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGgpm.json,2025-03-17 09:39:08.000,2.0,3.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001856785815,,,,
3675,Global 5000,LVKLE,150150.0,USD,2024-08-30 00:00:00.000,6,2024-08-31,2024-09-01,EGPF,KTEB,"Glasgow, GB","Teterboro, NJ, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGuHX.json,2025-03-17 09:42:00.000,1.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.009062961671010488,,,,
3682,Cirrus SR 22,N858TW,3553.0,USD,2024-08-30 00:00:00.000,2,2024-08-30,2024-08-31,KSNA,KHND,"Santa Ana, CA, US","Las Vegas, NV, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGukX.json,2025-03-17 09:42:07.000,0.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063001771167766,,,,
3684,Cirrus SR 22,N858TW,3390.0,USD,2024-08-30 00:00:00.000,2,2024-08-30,2024-08-31,KSNA,KHND,"Santa Ana, CA, US","Las Vegas, NV, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGusC.json,2025-03-17 09:42:08.000,0.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063001815754802,,,,
3721,AIRBUS AS350 BA,N27WA,3200.0,USD,2024-08-31 00:00:00.000,2,2024-08-31,2024-08-31,KHPN,KJRB,"White Plains, NY, US","New York, NY, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHbXrh2.json,2025-03-17 09:42:50.000,0.0,5.0,Unknown,Price outside 1-99 percentile range,-0.009063001867727419,,,,
3776,Boeing 737500 VIP,9HMAC,302100.0,USD,2024-09-01 00:00:00.000,28,2024-12-22,2024-12-23,LIMC,RKSI,"Milan, IT","Seoul, KR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHbXxFz.json,2025-03-17 09:43:42.000,112.0,6.0,Airliner,Price outside 1-99 percentile range,-0.009062920106593082,,,,
3785,"Citation Bravo, King Air 350i","N124PM, N123HG",95007800.0,USD,2024-09-02 00:00:00.000,3,2024-09-15,2024-09-16,KHND,KLAX,"Las Vegas, NV, US","Los Angeles, CA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHbXySl.json,2025-03-17 09:43:47.000,13.0,0.0,Light jet,Price outside 1-99 percentile range,-0.009037014300436571,,,,
3790,Global 7500,,146210.0,USD,2024-09-02 00:00:00.000,5,2024-09-03,2024-09-03,LEMD,KTEB,"Madrid, ES","Teterboro, NJ, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc45B7.json,2025-03-17 09:44:12.000,1.0,0.0,Ultra long range,Price outside 1-99 percentile range,-0.00906296274875846,,,,
3877,Chieftan,N59982,3150.0,USD,2024-09-03 00:00:00.000,2,2024-09-13,2024-09-13,KOPF,MYBS,"Miami, FL, US","Bimini Island, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc5CDZ.json,2025-03-17 09:46:06.000,10.0,1.0,Piston,Price outside 1-99 percentile range,-0.009063001881404424,,,,
3878,Beech Baron 58,N3066D,3000.0,USD,2024-09-03 00:00:00.000,2,2024-09-13,2024-09-13,KOPF,MYBS,"Miami, FL, US","Bimini Island, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc5CDf.json,2025-03-17 09:46:07.000,10.0,1.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001922435438,,,,
3879,King Air C90B,N305ZA,3500.0,USD,2024-09-03 00:00:00.000,2,2024-09-13,2024-09-13,KOPF,MYBS,"Miami, FL, US","Bimini Island, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc5CDn.json,2025-03-17 09:46:07.000,10.0,1.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001785665391,,,,
3883,PA34200T,N73MJ,2410.0,USD,2024-09-03 00:00:00.000,2,2024-09-13,2024-09-13,KOPF,MYBS,"Miami, FL, US","Bimini Island, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc5CIs.json,2025-03-17 09:46:10.000,10.0,1.0,Piston,Price outside 1-99 percentile range,-0.009063002083824094,,,,
3891,King Air 90,N711BN,3014.0,USD,2024-09-03 00:00:00.000,2,2024-09-13,2024-09-13,KOPF,MYBS,"Miami, FL, US","Bimini Island, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc5CVe.json,2025-03-17 09:46:13.000,10.0,1.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001918605876,,,,
3900,Gulfstream GV,N5616,187500.0,USD,2024-09-04 00:00:00.000,4,2024-09-06,2024-09-07,KBED,SBGL,"Boston, MA, US","Rio De Janeiro, BR",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc5EH7.json,2025-03-17 09:46:31.000,2.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062951454287947,,,,
4323,Gulfstream G500,9HNATE,145220.0,USD,2024-09-13 00:00:00.000,2,2024-09-13,2024-09-13,LFPB,KTEB,"Paris, FR","Teterboro, NJ, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHfl7Yk.json,2025-03-17 09:52:23.000,0.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.009062963019563155,,,,
4325,Falcon 2000S,DBHLM,153700.0,USD,2024-09-13 00:00:00.000,1,2024-09-21,2024-09-22,EGCC,KTEB,"Manchester, GB","Teterboro, NJ, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHfl7nG.json,2025-03-17 09:52:24.000,8.0,4.0,Heavy jet,Price outside 1-99 percentile range,-0.00906296069994315,,,,
4504,Beech Baron 58,N3066D,3300.0,USD,2024-09-09 00:00:00.000,2,2024-09-10,2024-09-10,KOPF,MYNN,"Miami, FL, US","Nassau, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHflZzz.json,2025-03-17 09:54:41.000,1.0,0.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001840373409,,,,
4512,Falcon 8X,OOSBO,217300.0,USD,2024-09-09 00:00:00.000,2,2024-10-07,2024-10-08,KSFO,EGAA,"San Francisco, CA, US","Belfast, GB",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHfla6s.json,2025-03-17 09:54:46.000,28.0,0.0,Ultra long range,Price outside 1-99 percentile range,-0.00906294330279312,,,,
