"id","aircraftModel","category","price","quoteDate","leg_Passenger_number_PAX","leg_Departure_Date","leg_Arrival_Date","leg_Departure_Airport","leg_Arrival_Airport"
"6162","Learjet 31A","Light jet","16717","2024-10-04 00:00:00.000","2","2024-10-04","2024-10-04","KBNA","KHOU"
"6165","Beechjet 400A","Light jet","19400","2024-10-04 00:00:00.000","2","2024-10-04","2024-10-04","KBNA","KHOU"
"5735","Falcon 900B","Heavy jet","56305","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5736","Citation X","Super midsize jet","30000","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5737","Challenger 300","Super midsize jet","37841","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5739","Falcon 2000","Heavy jet","52350","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5741","Gulfstream GIVSP","Heavy jet","38215","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5743","Falcon 2000EX EASy","Heavy jet","56655","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5744","Falcon 50","Super midsize jet","50093","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5750","Falcon 2000","Heavy jet","52180","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"5752","Hawker 4000","Super midsize jet","34500","2024-09-29 00:00:00.000","2","2024-10-04","2024-10-04","KHPN","TJIG"
"6046","Hawker 800XP","Midsize jet","29500","2024-10-03 00:00:00.000","2","2024-10-04","2024-10-04","KAVL","KVNY"
"6048","Hawker 800XP","Midsize jet","45995","2024-10-03 00:00:00.000","2","2024-10-04","2024-10-04","KAVL","KVNY"
"6059","Gulfstream G200","Super midsize jet","73600","2024-10-03 00:00:00.000","1","2024-10-04","2024-10-04","BGSF","KJFK"
"5505","Citation CJ2","Light jet","11950","2024-09-23 00:00:00.000","6","2024-10-04","2024-10-05","KSFO","KSAN"
"5508","Citation Bravo","Light jet","11575","2024-09-23 00:00:00.000","6","2024-10-04","2024-10-05","KSFO","KSAN"
"5509","Citation CJ3","Light jet","13858","2024-09-23 00:00:00.000","6","2024-10-04","2024-10-05","KSFO","KSAN"
"5551","Pilatus PC12/47E (NG)","Turbo prop","9800","2024-09-24 00:00:00.000","6","2024-10-04","2024-10-05","KSFO","KSAN"
"5364","Nextant 400XTi","Light jet","15135","2024-09-22 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5756","Gulfstream GV","Ultra long range","99675","2024-09-29 00:00:00.000","10","2024-10-05","2024-10-06","KTEB","KSFO"
"5757","Global 6000","Ultra long range","129504","2024-09-29 00:00:00.000","10","2024-10-05","2024-10-06","KTEB","KSFO"
"5760","Legacy 600","Heavy jet","42500","2024-09-29 00:00:00.000","10","2024-10-05","2024-10-05","KTEB","KSFO"
"5761","Gulfstream GV","Ultra long range","67710","2024-09-30 00:00:00.000","10","2024-10-05","2024-10-05","KTEB","KSFO"
"5762","Gulfstream GV","Ultra long range","60217","2024-09-29 00:00:00.000","10","2024-10-05","2024-10-05","KTEB","KSFO"
"5763","Gulfstream G550","Ultra long range","105775","2024-09-30 00:00:00.000","10","2024-10-05","2024-10-06","KTEB","KSFO"
"5765","Gulfstream G450","Heavy jet","55880","2024-09-30 00:00:00.000","10","2024-10-05","2024-10-06","KTEB","KSFO"
"5768","Global 6000","Ultra long range","103500","2024-09-30 00:00:00.000","10","2024-10-05","2024-10-06","KTEB","KSFO"
"5845","Gulfstream GV","Ultra long range","44000","2024-10-01 00:00:00.000","12","2024-10-05","2024-10-05","KLEX","MYER"
"6120","King Air E90","Turbo prop","8933","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-05","KAPC","KSNA"
"6138","Phenom 100","Entry level jet (VLJ)","9000","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-06","KAPC","KSNA"
"6139","Citation M2","Entry level jet (VLJ)","9500","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-06","KAPC","KSNA"
"6140","Citation CJ1","Entry level jet (VLJ)","8361","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-05","KAPC","KSNA"
"6167","COMMANDER JETPROP","Turbo prop","16880","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-06","PAKT","KPUW"
"6168","King Air 200","Turbo prop","18700","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-06","PAKT","KPUW"
"6169","Learjet 35A","Light jet","18706","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-06","PAKT","KPUW"
"6170","Citation CJ3+","Light jet","27628","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-06","PAKT","KPUW"
"6173","Phenom 100","Entry level jet (VLJ)","31371","2024-10-04 00:00:00.000","2","2024-10-05","2024-10-06","PAKT","KPUW"
"6191","Citation II, S5BBG","Light jet","7950","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6192","Phenom 100","Entry level jet (VLJ)","19788","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6194","Learjet 35A","Light jet","17118","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6195","Phenom 100","Entry level jet (VLJ)","19625","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6196","Citation III","Midsize jet","22500","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6197","Citation CJ2+","Light jet","18832","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6198","Pilatus PC12/47E (NG)","Turbo prop","6996","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6199","Citation VI","Midsize jet","16748","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6200","Pilatus PC12/47E (NG)","Turbo prop","7420","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LELL"
"6201","Citation Sovereign","Super midsize jet","13780","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6202","Citation Excel","Midsize jet","13780","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6203","Pilatus PC12 NGX","Turbo prop","13250","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6206","Citation CJ1","Entry level jet (VLJ)","11978","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6210","Pilatus PC12/47E (NG)","Turbo prop","7314","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LELL"
"6212","Phenom 300E","Super light jet","12349","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6213","Pilatus PC24","Super light jet","9434","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6214","Citation CJ2","Light jet","15370","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6217","Phenom 100","Entry level jet (VLJ)","10500","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6218","Citation Ultra","Light jet","9540","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6219","Falcon 100","Super light jet","25440","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6220","Citation CJ1","Entry level jet (VLJ)","11554","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6221","Citation II, S5BBG","Light jet","8215","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6222","Citation CJ2","Light jet","13250","2024-10-05 00:00:00.000","6","2024-10-05","2024-10-05","LEIB","LEBL"
"6234","Pilatus PC24","Super light jet","19650","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6240","Citation CJ3+","Light jet","19888","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6241","Citation Mustang","Entry level jet (VLJ)","15177","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"6260","Citation X","Super midsize jet","30652","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-06","PAKT","KPUW"
"6277","Citation VII","Midsize jet","10950","2024-10-05 00:00:00.000","3","2024-10-05","2024-10-05","KPUB","KGXY"
"6286","Fairchild Merlin IIIC","Turbo prop","5300","2024-10-05 00:00:00.000","3","2024-10-05","2024-10-05","KPUB","KGXY"
"6287","Fairchild Merlin III B","Turbo prop","5300","2024-10-05 00:00:00.000","3","2024-10-05","2024-10-05","KPUB","KGXY"
"5314","Learjet 60","Midsize jet","16090","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5320","Hawker 400XP","Light jet","17543","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5321","Learjet 60","Midsize jet","18620","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5322","Beechjet 400A","Light jet","17623","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5323","Citation V","Light jet","19351","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5324","Citation CJ2+","Light jet","16440","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5325","Citation V","Light jet","17500","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"5998","Gulfstream GIVSP","Heavy jet","47080","2024-10-02 00:00:00.000","4","2024-10-05","2024-10-05","KDAL","TJIG"
"5999","Falcon 2000","Heavy jet","64187","2024-10-02 00:00:00.000","4","2024-10-05","2024-10-05","KDAL","TJIG"
"6061","Citation Latitude","Super midsize jet","30000","2024-10-03 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"6064","Citation X","Super midsize jet","30956","2024-10-03 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"6090","Global Express","Ultra long range","65402","2024-10-03 00:00:00.000","4","2024-10-05","2024-10-05","KDAL","TJIG"
"14679","GULFSTREAM 500","Unknown","3000","2024-09-09 00:00:00.000","2","2024-10-05",NULL,"CYVR","MZBZ"
"14826","Light Jet","Light jet","13230","2024-09-21 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"14883","HondaJet","Entry level jet (VLJ)","32950","2024-10-01 00:00:00.000","4","2024-10-05","2024-10-05","KBUR","KABI"
"14948","Cessna Citation Excel","Midsize jet","8915","2024-10-04 00:00:00.000",,"2024-10-05",NULL,"KAPC","KSNA"
"2565","Global Express","Ultra long range","117189","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2566","Gulfstream GV","Ultra long range","93000","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2567","Falcon 7X","Ultra long range","104680","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2568","Global 6000","Ultra long range","118660","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2569","Embraer Lineage 1000E","Unknown","176070","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2579","Gulfstream GV","Ultra long range","106081","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2584","Gulfstream GV","Ultra long range","97935","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2587","Gulfstream GV","Ultra long range","175995","2024-08-14 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2598","Global Express","Ultra long range","105000","2024-08-15 00:00:00.000","1","2024-10-05","2024-10-05","KPHL","LFMN"
"2627","Global Express XRS","Ultra long range","115000","2024-08-15 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"2660","Gulfstream GV","Ultra long range","148000","2024-08-15 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"4163","Embraer ERJ 135","Airliner","27560","2024-09-06 00:00:00.000","18","2024-10-05","2024-10-05","ENGM","EHAM"
"21363","Dassault Falcon 2000","Heavy jet","58557","2024-10-05 00:00:00.000","7","2024-10-05","2024-10-05","ESNN","MWCR"
"22653","Nextant 400XTi","Light jet","8175","2024-10-05 00:00:00.000","5","2024-10-05","2024-10-05","KEKX","KDTS"
"20831","Gulfstream G-V","Ultra long range","175995","2024-10-05 00:00:00.000","1","2024-10-05","2024-10-06","KPHL","LFMN"
"20374","Nextant 400XTi","Light jet","16275","2024-10-05 00:00:00.000","5","2024-10-05","2024-10-05","KJFK","KOPF"
"26044","Gulfstream G200","Super midsize jet","38825","2024-10-05 00:00:00.000","3","2024-10-05","2024-10-05","SKGP","KCAE"
"26182","Light Jet","Light jet","13230","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"26184","Beechcraft Beechjet 400A","Light jet","17623","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"26186","Cessna Citation CJ2+","Light jet","16440","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"26283","Nextant 400XTi","Light jet","15135","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KMLB","KCLE"
"22894","King Air C90 GTi","Turbo prop","11939.37","2024-08-31 00:00:00.000","4","2024-10-05","2024-10-05","KEKX","KDTS"
"26857","Citation X","Super midsize jet","46500","2024-09-29 00:00:00.000","2","2024-10-05","2024-10-05","KHPN","TJIG"
"26877","Gulfstream G-V","Ultra long range","60217","2024-10-05 00:00:00.000","10","2024-10-05","2024-10-05","KTEB","KSFO"
"26955","Gulfstream G-550","Ultra long range","97356.9","2024-09-30 00:00:00.000","10","2024-10-05","2024-10-05","KTEB","KSFO"
"27264","Gulfstream G-V","Ultra long range","72000","2024-10-05 00:00:00.000","14","2024-10-05","2024-10-05","KDAL","TJIG"
"27265","Gulfstream G-V","Ultra long range","72000","2024-10-05 00:00:00.000","14","2024-10-05","2024-10-05","KDAL","ASTF"
"27311","Gulfstream G-V","Ultra long range","68000","2024-10-05 00:00:00.000","14","2024-10-05","2024-10-05","KDAL","ASTF"
"27343","Cessna Citation X","Super midsize jet","30956","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"27347","Gulfstream G-IV","Heavy jet","35000","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"27349","Mid Size Jet","Midsize jet","25403","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"27351","Dassault Falcon 2000","Heavy jet","45227","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"27353","Gulfstream G200","Super midsize jet","36758","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"27377","Gulfstream G550","Ultra long range","100315","2024-10-05 00:00:00.000","10","2024-10-05","2024-10-05","KTEB","KSFO"
"27393","Monarch Citation X","Super midsize jet","34750","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KPHX","KTPA"
"27504","Cessna Citation Excel","Midsize jet","8915","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KAPC","KSNA"
"27508","Cessna Citation M2","Entry level jet (VLJ)","9500","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KAPC","KSNA"
"27510","Embraer Phenom 100","Entry level jet (VLJ)","12996","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KAPC","KSNA"
"27512","Cessna Citation CJ1","Entry level jet (VLJ)","8361","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KAPC","KSNA"
"27516","Super Mid Jet","Super midsize jet","10500","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KAPC","KSNA"
"27537","Cessna Citation CJ1","Entry level jet (VLJ)","8361","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSTS","KSNA"
"27541","Cessna Citation Excel","Midsize jet","8750","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSTS","KSNA"
"27563","Bombardier Lear 35","Light jet","19250","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","PAKT","KPUW"
"27566","Cessna Citation CJ3+","Light jet","27628","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","PAKT","KPUW"
"27568","Bombardier Challenger 300","Super midsize jet","63605","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","PAKT","KPUW"
"27572","Embraer Phenom 100","Entry level jet (VLJ)","31371","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","PAKT","KPUW"
"27576","Citation X","Super midsize jet","36750","2024-10-04 00:00:00.000","3","2024-10-05","2024-10-05","PAKT","KPUW"
"27587","Embraer Phenom 100","Entry level jet (VLJ)","19788","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"27589","Premier IA","Light jet","16435","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"27591","Bombardier Lear 35","Light jet","18487","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"27592","Embraer Phenom 100","Entry level jet (VLJ)","20966","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"27617","Pilatus PC-24","Super light jet","19650","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","KSJC","KSEA"
"27628","Cessna Citation Mustang","Entry level jet (VLJ)","15177","2024-10-05 00:00:00.000",,"2024-10-05",,"KSJC","KSEA"
"27643","Cessna Citation X","Super midsize jet","30652","2024-10-05 00:00:00.000","2","2024-10-05","2024-10-05","PAKT","KPUW"
"27671","Beechcraft King Air B200","Turbo prop","6943","2024-10-05 00:00:00.000","3","2024-10-05","2024-10-05","KPUB","KGXY"
"27672","Beechcraft King Air B200","Turbo prop","6065","2024-10-05 00:00:00.000","3","2024-10-05","2024-10-05","KPUB","KGXY"
"27605","Cessna Citation X","Super midsize jet","21722","2024-10-06 00:00:00.000","2","2024-10-06","2024-10-06","MYNN","KOPF"
"27691","Beechcraft Hawker 800XP","Midsize jet","12500","2024-10-06 00:00:00.000","4","2024-10-06","2024-10-06","KVNY","KLAS"
"27699","Cessna Citation M2","Entry level jet (VLJ)","12413","2024-10-06 00:00:00.000","4","2024-10-06","2024-10-06","KVNY","KLAS"
"27703","Pilatus PC-12","Turbo prop","10016","2024-10-06 00:00:00.000","2","2024-10-06","2024-10-06","KCHS","KORL"
"27704","Cirrus SR22T","Piston","5500","2024-10-06 00:00:00.000","2","2024-10-06","2024-10-06","KCHS","KORL"
"27706","Cirrus SR20","Piston","4598","2024-10-06 00:00:00.000","2","2024-10-06","2024-10-06","KCHS","KORL"
"27707","Turbo Saratoga","Turbo prop","4362","2024-10-06 00:00:00.000","1","2024-10-06","2024-10-06","KCHS","KORL"
"27712","Piper PA-32R-301T","Piston","4362","2024-10-06 00:00:00.000","1","2024-10-06","2024-10-06","KCHS","KORL"
"27719","Beechcraft Hawker 800XP","Midsize jet","9200","2024-10-06 00:00:00.000","8","2024-10-06","2024-10-06","KLAS","KVNY"
"27720","Cessna Citation Excel","Midsize jet","9975","2024-10-06 00:00:00.000","3","2024-10-06","2024-10-06","KLAS","KVNY"
"27722","Piper Seneca","Piston","4200","2024-10-06 00:00:00.000","2","2024-10-06","2024-10-06","KCHS","KORL"
"27723","Piper Seneca (N73MJ)","Piston","4200","2024-10-06 00:00:00.000","2","2024-10-06","2024-10-06","KCHS","KORL"
"28141","Cessna Citation X","Super midsize jet","33871","2024-10-06 00:00:00.000","2","2024-10-06","2024-10-06","KMSO","KPIT"
"27092","Dassault Falcon 900B","Heavy jet","44147","2024-10-06 00:00:00.000","11","2024-10-06","2024-10-06","KVNY","KAUS"
"27094","Gulfstream G-IV","Heavy jet","21530","2024-10-06 00:00:00.000","11","2024-10-06","2024-10-07","KVNY","KAUS"
"27096","Gulfstream G400","Heavy jet","39916","2024-10-06 00:00:00.000","9","2024-10-06",NULL,"KVNY","KAUS"
"27262","Dassault Falcon 7X","Ultra long range","33982","2024-10-06 00:00:00.000","11","2024-10-06","2024-10-06","KVNY","KAUS"
"27298","Cessna Citation Bravo","Light jet","15995","2024-10-06 00:00:00.000","6","2024-10-06","2024-10-06","KORL","KTEB"
"27582","Beechcraft Hawker 800XP","Midsize jet","16450","2024-10-06 00:00:00.000",NULL,"2024-10-06","2024-10-06","KBUF","KTPA"
"26862","Dassault Falcon 900EX","Heavy jet","45596","2024-10-06 00:00:00.000","9","2024-10-06","2024-10-06","KVNY","KAUS"
"26864","Gulfstream G-IVSP","Heavy jet","41518","2024-10-06 00:00:00.000","9","2024-10-06","2024-10-06","KVNY","KAUS"
"26874","Bombardier Challenger 601","Heavy jet","35062","2024-10-06 00:00:00.000","9","2024-10-06","2024-10-06","KVNY","KAUS"
"26901","Gulfstream G-IVSP (N98LT)","Heavy jet","44350","2024-10-06 00:00:00.000","9","2024-10-06","2024-10-06","KVNY","KAUS"
"26902","Gulfstream G-IVSP","Heavy jet","44350","2024-10-06 00:00:00.000","9","2024-10-06","2024-10-06","KVNY","KAUS"
"26935","Falcon 50EX","Super midsize jet","22850","2024-09-30 00:00:00.000","9","2024-10-06","2024-10-06","KVNY","KAUS"
"5864","Gulfstream IVSP Fleet","Heavy jet","35000","2024-10-01 00:00:00.000","4","2024-10-06",,"KDAL","TJIG"
"5868","Challenger 300","Super midsize jet","43975","2024-10-01 00:00:00.000","4","2024-10-06","2024-10-06","KDAL","TJIG"
"5875","Challenger 300","Super midsize jet","45660","2024-10-01 00:00:00.000","4","2024-10-06","2024-10-06","KDAL","TJIG"
