id,aircraftModel,category,price,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,month,day_of_week,route,days_until_departure,is_holiday,season,trip_duration,is_weekend,departure_hour,is_peak_hour
4144,TBM 700,Turbo prop,11650.0,2024-09-05,2,2024-10-29,2024-10-29,KHDN,KLAS,10,1,KHDN - KLAS,54,False,fall,0.0,False,0,False
3803,Citation CJ3+,Light jet,15500.0,2024-09-03,5,2024-10-29,2024-10-29,KRKS,KTUS,10,1,KRKS - KTUS,56,False,fall,0.0,False,0,False
3849,Pilatus PC12/47,Turbo prop,12167.0,2024-09-06,2,2024-10-29,2024-10-29,KHDN,KLAS,10,1,KHDN - KLAS,53,False,fall,0.0,False,0,False
4161,COMMANDER JETPROP,Turbo prop,13730.0,2024-09-06,2,2024-10-29,2024-10-29,KHDN,KLAS,10,1,KHDN - KLAS,53,False,fall,0.0,False,0,False
4244,Citation X,Super midsize jet,35928.0,2024-09-12,4,2024-10-29,2024-10-29,TXKF,KCLT,10,1,TXKF - KCLT,47,False,fall,0.0,False,0,False
4321,Learjet 60XR,Midsize jet,31878.0,2024-09-13,4,2024-10-29,2024-10-29,TXKF,KCLT,10,1,TXKF - KCLT,46,False,fall,0.0,False,0,False
21902,Nextant 400XTi,Light jet,14700.0,2024-10-29,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,0,False,fall,0.0,False,0,False
21912,Light Jet,Light jet,13752.0,2024-10-29,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,0,False,fall,0.0,False,0,False
21939,Hawker 400XP,Light jet,13000.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
21942,Citation V,Light jet,18511.42,2024-10-29,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,0,False,fall,0.0,False,0,False
21946,Falcon 10,Super light jet,18250.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
21953,Learjet 60,Midsize jet,20435.0,2024-08-20,2,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
6587,Citation XLS,Midsize jet,30830.0,2024-10-07,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,22,False,fall,1.0,False,0,False
6135,Learjet 45XR,Super light jet,28998.0,2024-10-04,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,1.0,False,0,False
6136,Citation Bravo,Light jet,21405.0,2024-10-04,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,1.0,False,0,False
6142,Learjet 60,Midsize jet,20500.0,2024-10-04,1,2024-10-29,,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,,False,0,False
6143,Hawker 800XP,Midsize jet,24200.0,2024-10-04,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,1.0,False,0,False
6145,Citation VII,Midsize jet,32500.0,2024-10-04,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,1.0,False,0,False
6146,Phenom 300E,Super light jet,31580.0,2024-10-04,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,1.0,False,0,False
6147,Citation X,Super midsize jet,28500.0,2024-10-04,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,1.0,False,0,False
6148,Citation V,Light jet,22230.0,2024-10-04,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,25,False,fall,1.0,False,0,False
6180,Phenom 300,Super light jet,31000.0,2024-10-04,2,2024-10-29,2024-10-29,KOPF,MDPP,10,1,KOPF - MDPP,25,False,fall,0.0,False,0,False
6181,King Air B200,Turbo prop,11750.0,2024-10-04,2,2024-10-29,2024-10-29,KOPF,MDPP,10,1,KOPF - MDPP,25,False,fall,0.0,False,0,False
6183,Beechjet 400A,Light jet,16500.0,2024-10-04,2,2024-10-29,2024-10-29,KOPF,MDPP,10,1,KOPF - MDPP,25,False,fall,0.0,False,0,False
28307,Cessna Citation XLS,Midsize jet,30830.0,2024-10-29,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,1.0,False,0,False
27607,Mid Size Jet,Midsize jet,34164.0,2024-10-29,1,2024-10-29,2024-10-29,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,0.0,False,0,False
27496,Bombardier Lear 45XR,Light jet,28998.0,2024-10-29,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,1.0,False,0,False
27498,Cessna Citation Bravo,Light jet,21405.0,2024-10-29,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,1.0,False,0,False
27518,Light Jet,Light jet,24000.0,2024-10-29,1,2024-10-29,2024-10-29,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,0.0,False,0,False
27521,Nextant 400XTi,Light jet,20305.0,2024-10-29,2,2024-10-29,2024-10-29,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,0.0,False,0,False
27525,Embraer Phenom 300,Super light jet,31580.0,2024-10-29,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,1.0,False,0,False
27528,Dassault Falcon 2000,Heavy jet,48580.0,2024-10-29,1,2024-10-29,2024-10-30,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,1.0,False,0,False
27531,Cessna Citation X,Super midsize jet,28500.0,2024-10-29,1,2024-10-29,2024-10-29,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,0.0,False,0,False
27533,Bombardier Challenger 300,Super midsize jet,35525.0,2024-10-29,1,2024-10-29,2024-10-29,KABQ,KCLT,10,1,KABQ - KCLT,0,False,fall,0.0,False,0,False
27584,Beechcraft Beechjet 400,Light jet,14295.0,2024-10-29,2,2024-10-29,2024-10-29,KOPF,MDPP,10,1,KOPF - MDPP,0,False,fall,0.0,False,0,False
27585,Beechcraft Beechjet 400,Light jet,14250.0,2024-10-29,2,2024-10-29,2024-10-29,KOPF,MDPP,10,1,KOPF - MDPP,0,False,fall,0.0,False,0,False
3201,Citation V,Light jet,14400.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
3202,Beechjet 400A,Light jet,22551.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
3162,Nextant 400XTi,Light jet,17272.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
3163,Hawker 400 A,Light jet,19500.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
3165,Learjet 35A,Light jet,16779.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
3166,Citation Bravo,Light jet,18750.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
3167,Citation Bravo,Light jet,16004.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
3168,Learjet 31A,Light jet,16080.0,2024-08-20,3,2024-10-29,2024-10-29,KPWK,KOCF,10,1,KPWK - KOCF,70,False,fall,0.0,False,0,False
22557,Nextant 400XTi,Light jet,23718.0,2024-10-30,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,0,False,fall,0.0,False,0,False
22559,Cessna Citation Bravo,Light jet,24316.0,2024-10-30,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,0,False,fall,0.0,False,0,False
22561,Cessna Citation V,Light jet,24815.0,2024-10-30,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,0,False,fall,0.0,False,0,False
22571,Cessna Citation Bravo,Light jet,19754.0,2024-10-30,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,0,False,fall,0.0,False,0,False
969,Falcon 2000,Heavy jet,38355.0,2024-10-24,2,2024-10-30,2024-10-30,KLIT,KOXC,10,2,KLIT - KOXC,6,False,fall,0.0,False,0,False
973,Challenger 604,Heavy jet,42750.0,2024-10-24,2,2024-10-30,2024-10-30,KLIT,KDXR,10,2,KLIT - KDXR,6,False,fall,0.0,False,0,False
975,Challenger 604,Heavy jet,54502.0,2024-10-24,2,2024-10-30,2024-10-30,KLIT,KDXR,10,2,KLIT - KDXR,6,False,fall,0.0,False,0,False
766,Global 5000,Ultra long range,68900.0,2024-10-23,2,2024-10-30,2024-10-30,LRBS,OMDB,10,2,LRBS - OMDB,7,False,fall,0.0,False,0,False
778,"Boeing BBJ, T7MAK",Airliner,115540.0,2024-10-23,2,2024-10-30,2024-10-30,LRBS,OMDB,10,2,LRBS - OMDB,7,False,fall,0.0,False,0,False
820,Vision Jet,Entry level jet (VLJ),16498.0,2024-10-21,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,9,False,fall,0.0,False,0,False
838,Citation III,Midsize jet,13642.0,2024-10-21,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,9,False,fall,0.0,False,0,False
849,Learjet 60,Midsize jet,19390.0,2024-10-21,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,9,False,fall,0.0,False,0,False
850,Learjet 31A,Light jet,13572.0,2024-10-21,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,9,False,fall,0.0,False,0,False
851,Beechjet 400A,Light jet,17700.0,2024-10-21,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,9,False,fall,0.0,False,0,False
866,Citation Excel,Midsize jet,14200.0,2024-10-21,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,9,False,fall,0.0,False,0,False
926,Phenom 300,Super light jet,17000.0,2024-10-22,3,2024-10-30,2024-10-30,DGAA,DNMM,10,2,DGAA - DNMM,8,False,fall,0.0,False,0,False
942,Challenger 300,Super midsize jet,36500.0,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
943,Falcon 50,Super midsize jet,60169.0,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
945,Citation X,Super midsize jet,30000.0,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
946,Falcon 900B,Heavy jet,53329.0,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
947,Citation X,Super midsize jet,30750.0,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
950,Citation X,Super midsize jet,36995.0,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
951,Learjet 60,Midsize jet,34430.0,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
963,Learjet 31A,Light jet,16000.0,2024-10-24,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,6,False,fall,0.0,False,0,False
343,Beechjet 400A,Light jet,13500.0,2024-10-16,4,2024-10-30,2024-10-30,MBPV,KOPF,10,2,MBPV - KOPF,14,False,fall,0.0,False,0,False
345,King Air 90,Turbo prop,9150.0,2024-10-16,4,2024-10-30,2024-10-30,MBPV,KOPF,10,2,MBPV - KOPF,14,False,fall,0.0,False,0,False
346,Beechjet 400A,Light jet,11990.0,2024-10-16,4,2024-10-30,2024-10-30,MBPV,KOPF,10,2,MBPV - KOPF,14,False,fall,0.0,False,0,False
375,Gulfstream IVSP Fleet,Heavy jet,42000.0,2024-10-16,8,2024-10-30,2024-10-30,KOAK,KLUK,10,2,KOAK - KLUK,14,False,fall,0.0,False,0,False
377,Challenger 300,Super midsize jet,35090.0,2024-10-16,8,2024-10-30,2024-10-30,KOAK,KLUK,10,2,KOAK - KLUK,14,False,fall,0.0,False,0,False
490,Citation VII,Midsize jet,38637.0,2024-10-19,3,2024-10-30,2024-10-30,DGAA,DNMM,10,2,DGAA - DNMM,11,False,fall,0.0,False,0,False
579,Pilatus PC12/47,Turbo prop,13900.0,2024-10-17,4,2024-10-30,2024-10-30,MBPV,KOPF,10,2,MBPV - KOPF,13,False,fall,0.0,False,0,False
583,Citation X,Super midsize jet,33250.0,2024-10-17,8,2024-10-30,2024-10-30,KOAK,KLUK,10,2,KOAK - KLUK,13,False,fall,0.0,False,0,False
17316,Bombardier Challenger 300,Super midsize jet,38710.0,2024-10-30,9,2024-10-30,2024-10-30,KOAK,KLUK,10,2,KOAK - KLUK,0,False,fall,0.0,False,0,False
17656,Mid Size Jet,Midsize jet,28350.0,2024-10-30,2,2024-10-30,2024-10-30,KGXY,KLAF,10,2,KGXY - KLAF,0,False,fall,0.0,False,0,False
17666,Bombardier Lear 45,Light jet,16824.0,2024-10-30,2,2024-10-30,2024-10-31,KGXY,KLAF,10,2,KGXY - KLAF,0,False,fall,1.0,False,0,False
17702,Cessna Citation Excel,Midsize jet,17500.0,2024-10-30,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,0,False,fall,0.0,False,0,False
17751,Cessna Citation III,Midsize jet,13642.0,2024-10-30,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,0,False,fall,0.0,False,0,False
17755,Light Jet,Light jet,13230.0,2024-10-30,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,0,False,fall,0.0,False,0,False
17759,Cessna Citation CJ2,Light jet,27165.0,2024-10-30,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,0,False,fall,0.0,False,0,False
17767,Learjet 60,Midsize jet,14000.0,2024-10-21,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,9,False,fall,0.0,False,0,False
17771,Cessna Citation Bravo,Light jet,18474.0,2024-10-30,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,0,False,fall,0.0,False,0,False
16823,Beechcraft Beechjet 400,Light jet,12151.0,2024-10-30,4,2024-10-30,2024-10-30,MBPV,KOPF,10,2,MBPV - KOPF,0,False,fall,0.0,False,0,False
16884,Bombardier Challenger 604,Heavy jet,37000.0,2024-10-30,8,2024-10-30,2024-10-30,KOAK,KLUK,10,2,KOAK - KLUK,0,False,fall,0.0,False,0,False
17259,Cessna Citation X,Super midsize jet,33250.0,2024-10-30,8,2024-10-30,2024-10-30,KOAK,KLUK,10,2,KOAK - KLUK,0,False,fall,0.0,False,0,False
17271,Citation X,Super midsize jet,51511.4,2024-10-17,8,2024-10-30,2024-10-30,KOAK,KLUK,10,2,KOAK - KLUK,13,False,fall,0.0,False,0,False
15109,PC1245,Turbo prop,7430.0,2024-10-30,2,2024-10-30,2024-10-30,KBOS,KTEB,10,2,KBOS - KTEB,0,False,fall,0.0,False,0,False
16320,Light Jet,Light jet,15200.0,2024-10-30,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,0,False,fall,0.0,False,0,False
17902,Cessna Citation X,Super midsize jet,30000.0,2024-10-30,3,2024-10-30,2024-10-30,KMDT,KBED,10,2,KMDT - KBED,0,False,fall,0.0,False,0,False
17907,Cessna Citation X,Super midsize jet,30750.0,2024-10-30,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,0,False,fall,0.0,False,0,False
17919,Citation X,Super midsize jet,52542.6,2024-10-22,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,8,False,fall,0.0,False,0,False
17921,Cessna Citation X,Super midsize jet,36995.0,2024-10-30,3,2024-10-30,2024-10-30,KSUN,KBED,10,2,KSUN - KBED,0,False,fall,0.0,False,0,False
17922,Mid Size Jet,Midsize jet,29000.0,2024-10-30,2,2024-10-30,,KRSW,TJSJ,10,2,KRSW - TJSJ,0,False,fall,,False,0,False
17959,Dassault Falcon 2000,Heavy jet,38355.0,2024-10-30,2,2024-10-30,2024-10-30,KLIT,KOXC,10,2,KLIT - KOXC,0,False,fall,0.0,False,0,False
4250,Citation CJ,Entry level jet (VLJ),20025.0,2024-09-12,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,48,False,fall,0.0,False,0,False
4984,Citation CJ3,Light jet,28026.0,2024-09-15,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,45,False,fall,0.0,False,0,False
3515,Nextant 400XTi,Light jet,23718.0,2024-08-29,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,62,False,fall,0.0,False,0,False
3516,Beechjet 400A,Light jet,23256.0,2024-08-29,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,62,False,fall,0.0,False,0,False
3517,Citation Bravo,Light jet,24316.0,2024-08-29,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,62,False,fall,0.0,False,0,False
3518,Citation V,Light jet,24815.0,2024-08-29,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,62,False,fall,0.0,False,0,False
3544,Citation Bravo,Light jet,25800.0,2024-08-29,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,62,False,fall,0.0,False,0,False
3603,Citation Encore+,Light jet,22500.0,2024-08-30,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,61,False,fall,0.0,False,0,False
3653,Citation Ultra,Light jet,22000.0,2024-08-30,3,2024-10-30,2024-10-30,KPLN,KSRQ,10,2,KPLN - KSRQ,61,False,fall,0.0,False,0,False
6966,Learjet 31A,Light jet,16000.0,2024-10-29,2,2024-10-30,2024-10-30,KRSW,KPIT,10,2,KRSW - KPIT,1,False,fall,0.0,False,0,False
6969,King Air C90B,Turbo prop,7000.0,2024-10-29,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,1,False,fall,0.0,False,0,False
6985,Citation Bravo,Light jet,13950.0,2024-10-29,5,2024-10-30,2024-10-30,KECP,KUES,10,2,KECP - KUES,1,False,fall,0.0,False,0,False
6986,Challenger 604,Heavy jet,18000.0,2024-10-29,5,2024-10-30,2024-10-30,KECP,KUES,10,2,KECP - KUES,1,False,fall,0.0,False,0,False
6987,Challenger 300,Super midsize jet,28846.0,2024-10-29,5,2024-10-30,2024-10-30,KECP,KUES,10,2,KECP - KUES,1,False,fall,0.0,False,0,False
6990,Citation Latitude,Super midsize jet,25000.0,2024-10-29,5,2024-10-30,2024-10-30,KECP,KUES,10,2,KECP - KUES,1,False,fall,0.0,False,0,False
6991,Citation Bravo,Light jet,27976.0,2024-10-29,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,1,False,fall,0.0,False,0,False
6992,Citation CJ3,Light jet,21772.0,2024-10-29,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,1,False,fall,0.0,False,0,False
6994,Learjet 60,Midsize jet,15000.0,2024-10-29,5,2024-10-30,2024-10-30,KECP,KUES,10,2,KECP - KUES,1,False,fall,0.0,False,0,False
6995,Hawker 800XP,Midsize jet,20900.0,2024-10-30,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,0,False,fall,0.0,False,0,False
6996,Beechjet 400A,Light jet,17500.0,2024-10-29,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,1,False,fall,0.0,False,0,False
7026,Hawker 900 XP,Midsize jet,16525.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
7028,Learjet 55,Midsize jet,11500.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
7029,Phenom 300E,Super light jet,10390.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
7031,Learjet 45,Super light jet,25770.0,2024-10-29,2,2024-10-30,2024-10-30,KBUF,KAPF,10,2,KBUF - KAPF,1,False,fall,0.0,False,0,False
7032,Citation Excel,Midsize jet,27000.0,2024-10-29,2,2024-10-30,2024-10-30,KBUF,KAPF,10,2,KBUF - KAPF,1,False,fall,0.0,False,0,False
7033,Citation Excel,Midsize jet,28450.0,2024-10-29,2,2024-10-30,2024-10-30,KBUF,KAPF,10,2,KBUF - KAPF,1,False,fall,0.0,False,0,False
7036,Citation CJ3,Light jet,23522.0,2024-10-29,2,2024-10-30,2024-10-30,KBUF,KAPF,10,2,KBUF - KAPF,1,False,fall,0.0,False,0,False
7039,Citation Bravo,Light jet,23995.0,2024-10-29,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,1,False,fall,0.0,False,0,False
7040,Citation CJ3,Light jet,24176.0,2024-10-29,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,1,False,fall,0.0,False,0,False
7042,Learjet 55,Midsize jet,23200.0,2024-10-30,2,2024-10-30,2024-10-30,KBUF,KAPF,10,2,KBUF - KAPF,0,False,fall,0.0,False,0,False
7043,Learjet 31A,Light jet,19592.0,2024-10-30,2,2024-10-30,2024-10-30,KBUF,KAPF,10,2,KBUF - KAPF,0,False,fall,0.0,False,0,False
7048,Falcon 900B,Heavy jet,20000.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
7049,Citation Excel,Midsize jet,9500.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
7074,Hawker 800XP,Midsize jet,12359.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
7093,Pilatus PC12/47E (NG),Turbo prop,5082.0,2024-10-30,2,2024-10-30,2024-10-31,KBOS,KTEB,10,2,KBOS - KTEB,0,False,fall,1.0,False,0,False
7115,Citation CJ1,Entry level jet (VLJ),10002.0,2024-10-30,2,2024-10-30,2024-10-30,KBOS,KTEB,10,2,KBOS - KTEB,0,False,fall,0.0,False,0,False
7206,Cirrus SR 22,Piston,7000.0,2024-10-30,2,2024-10-30,2024-10-30,KBOS,KTEB,10,2,KBOS - KTEB,0,False,fall,0.0,False,0,False
28925,Cessna Citation Bravo,Light jet,13950.0,2024-10-30,5,2024-10-30,2024-10-30,KECP,KUES,10,2,KECP - KUES,0,False,fall,0.0,False,0,False
28933,Bombardier Challenger 300,Super midsize jet,28846.0,2024-10-30,5,2024-10-30,2024-10-30,KECP,KUES,10,2,KECP - KUES,0,False,fall,0.0,False,0,False
28941,Cessna Citation Bravo,Light jet,27995.0,2024-10-30,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,0,False,fall,0.0,False,0,False
28942,Cessna Citation Bravo,Light jet,27976.0,2024-10-30,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,0,False,fall,0.0,False,0,False
28947,Cessna Citation CJ3,Light jet,21791.0,2024-10-30,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,0,False,fall,0.0,False,0,False
28953,N79CJ Falcon 10,Super light jet,18700.0,2024-10-29,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,1,False,fall,0.0,False,0,False
28955,Beechcraft Beechjet 400A,Light jet,17500.0,2024-10-30,1,2024-10-30,2024-10-30,MDSD,KOPF,10,2,MDSD - KOPF,0,False,fall,0.0,False,0,False
29030,Beechcraft Hawker 900XP,Midsize jet,16525.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
29038,Cessna Citation Bravo,Light jet,23995.0,2024-10-30,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,0,False,fall,0.0,False,0,False
29041,Cessna Citation CJ3,Light jet,24176.0,2024-10-30,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,0,False,fall,0.0,False,0,False
29042,Falcon 100,Super light jet,23400.0,2024-10-29,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,1,False,fall,0.0,False,0,False
29050,31A,Light jet,18400.5,2024-10-30,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,0,False,fall,0.0,False,0,False
29051,Cessna Citation XLS+,Midsize jet,24900.0,2024-10-30,2,2024-10-30,2024-10-30,KBEH,KRSW,10,2,KBEH - KRSW,0,False,fall,0.0,False,0,False
29118,Beechcraft Hawker 800XP,Midsize jet,12359.0,2024-10-30,2,2024-10-30,2024-10-30,KBED,KTEB,10,2,KBED - KTEB,0,False,fall,0.0,False,0,False
29124,Falcon 2000,Heavy jet,57775.0,2024-10-30,0,2024-10-30,2024-10-30,CYYZ,KBFI,10,2,CYYZ - KBFI,0,False,fall,0.0,False,0,False
29154,Citation Sovereign,Super midsize jet,18150.0,2024-10-30,4,2024-10-30,2024-10-30,KVPZ,KBCT,10,2,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29191,Cessna Citation Ultra,Light jet,11995.0,2024-10-30,2,2024-10-30,2024-10-30,KBOS,KTEB,10,2,KBOS - KTEB,0,False,fall,0.0,False,0,False
29194,Cessna Citation CJ,Entry level jet (VLJ),10002.0,2024-10-30,2,2024-10-30,2024-10-30,KBOS,KTEB,10,2,KBOS - KTEB,0,False,fall,0.0,False,0,False
29197,Pilatus PC 12/45,Turbo prop,7430.0,2024-10-30,2,2024-10-30,2024-10-30,KBOS,KTEB,10,2,KBOS - KTEB,0,False,fall,0.0,False,0,False
27693,Pilatus PC-12,Turbo prop,11550.0,2024-10-30,2,2024-10-30,2024-10-30,KSLE,KVGT,10,2,KSLE - KVGT,0,False,fall,0.0,False,0,False
27714,Pilatus PC-24,Super light jet,19659.0,2024-10-30,2,2024-10-30,2024-10-30,KSLE,KLAS,10,2,KSLE - KLAS,0,False,fall,0.0,False,0,False
27731,Light Jet,Light jet,21700.0,2024-10-30,6,2024-10-30,2024-10-30,KGTF,KBDL,10,2,KGTF - KBDL,0,False,fall,0.0,False,0,False
13976,Supermid,Unknown,32200.0,2024-10-17,8,2024-10-30,,KOAK,KLUK,10,2,KOAK - KLUK,13,False,fall,,False,0,False
6296,Pilatus PC12/47,Turbo prop,11550.0,2024-10-05,2,2024-10-30,2024-10-31,KSLE,KLAS,10,2,KSLE - KLAS,25,False,fall,1.0,False,0,False
6297,Piper Meridian,Turbo prop,9900.0,2024-10-05,2,2024-10-30,2024-10-31,KSLE,KLAS,10,2,KSLE - KLAS,25,False,fall,1.0,False,0,False
6298,King Air 200,Turbo prop,13080.0,2024-10-05,2,2024-10-30,2024-10-31,KSLE,KLAS,10,2,KSLE - KLAS,25,False,fall,1.0,False,0,False
